text,target,category,polarity,from,to
"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",half/half pizza~,FOOD#STYLE_OPTIONS~,positive~,7~,22~
"We had fun eating in there, we were there like around 3 a.m. in the morning!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Will comeback for sure, wish they have it here in LA..",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Excellent food, although the interior could use some help.",food~interior~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~negative~,10~29~,14~37~
"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space~,AMBIENCE#GENERAL~,negative~,4~,9~
"I paid just about $60 for a good meal, though :)",meal~meal~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,33~33~,37~37~
Great sake!,sake~,DRINKS#QUALITY~,positive~,6~,10~
"Reliable, Fresh Sushi",Sushi~,FOOD#QUALITY~,positive~,16~,21~
My husband and I take out from here 3-4 times a month.
The sashimi is always fresh and the rolls are innovative and delicious.,sashimi~rolls~rolls~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,4~36~36~,11~41~41~
Have never had a problem with service save a missing rice once.,service~,SERVICE#GENERAL~,positive~,30~,37~
Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery~,SERVICE#GENERAL~,negative~,0~,8~
Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy~,SERVICE#GENERAL~,negative~,0~,12~
We've found it to be better and fresher than Kiku which is comparable in price.
Best. Sushi. Ever.,Sushi~,FOOD#QUALITY~,positive~,6~,11~
This place has ruined me for neighborhood sushi.,sushi~,FOOD#QUALITY~,positive~,42~,47~
"Creative, consistent, fresh.",NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,0~0~
"Excellent sashimi, and the millennium roll is beyond delicious.",sashimi~millennium roll~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,10~27~,17~42~
Not cheap but very yummy.,NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~,negative~positive~,0~0~,0~0~
Love it.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Very, very nice",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"The place is a bit hidden away, but once you get there, it's all worth it.",place~place~,LOCATION#GENERAL~RESTAURANT#GENERAL~,neutral~positive~,4~4~,9~9~
not only is the food,food~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~,16~0~,20~0~
Loved It,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
My wife and I went to Water's Edge for a romantic dinner.
We had a very nice time.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"The waiter was attentive, the food was delicious and the views of the city were great.",waiter~food~views of the city~,SERVICE#GENERAL~FOOD#QUALITY~LOCATION#GENERAL~,positive~positive~positive~,4~30~57~,10~34~74~
I'd definitely go back again.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Great place to relax and enjoy your dinner,place~,AMBIENCE#GENERAL~,positive~,6~,11~
There is something about their atmosphere that makes me come back nearly every week.,atmosphere~,AMBIENCE#GENERAL~,positive~,31~,41~
"Place is open till late, no dress code.",Place~,RESTAURANT#MISCELLANEOUS~,positive~,0~,5~
Good food: my favorite is the seafood spaghetti.,food~seafood spaghetti~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,5~30~,9~47~
Highly recommended!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Excellent food for great prices,food~food~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,10~10~,14~14~
My husband and I have been sold on this from the first visit.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
The wait staff is very courteous and accomodating.,wait staff~,SERVICE#GENERAL~,positive~,4~,14~
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",space~indo-chinese food~,RESTAURANT#MISCELLANEOUS~FOOD#QUALITY~,negative~positive~,4~123~,9~140~
There are no negatives to speak of.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
the bestt!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
my favorite place lol,place~,RESTAURANT#GENERAL~,positive~,12~,17~
i love their chicken pasta cant remember the name but is sooo good,chicken pasta~,FOOD#QUALITY~,positive~,13~,26~
its alright,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",place~place~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,40~40~,45~45~
"lobster was good, nothing spectacular.",lobster~,FOOD#QUALITY~,neutral~,0~,7~
"its just a fun place to go, not a five star restaraunt.",restaraunt~,RESTAURANT#GENERAL~,neutral~,44~,54~
Way below average,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
I think the pizza is so overrated and was under cooked.,pizza~,FOOD#QUALITY~,negative~,12~,17~
Had no flavor and the staff is rude and not attentive.,staff~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,22~0~,27~0~
Would NEVER go back,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
I love this place,place~,RESTAURANT#GENERAL~,positive~,12~,17~
I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,NULL~,FOOD#QUALITY~,positive~,0~,0~
The service was quick and friendly.,service~,SERVICE#GENERAL~,positive~,4~,11~
Everyone was smiling so that made me feel welcome.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
I thought the restaurant was nice and clean.,restaurant~restaurant~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~,14~14~,24~24~
I ordered the vitello alla marsala and I was pretty impressed.,vitello alla marsala~,FOOD#QUALITY~,positive~,14~,34~
The veal and the mushrooms were cooked perfectly.,veal~mushrooms~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~17~,8~26~
The potato balls were not dry at all... in fact it was buttery.,potato balls~,FOOD#QUALITY~,positive~,4~,16~
The only downside... they only take cash which is OK if you know about it ahead of time.,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
I'll be back for sure.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
WORST PLACE ON SMITH STREET IN BROOKLYN,PLACE~,RESTAURANT#GENERAL~,negative~,6~,11~
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",bartender~service~food~waitresses~,SERVICE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~negative~negative~,14~65~94~122~,23~72~98~132~
I would never recommend this place to anybody even for a casual dinner.,place~,RESTAURANT#GENERAL~,negative~,29~,34~
awesome,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
the food is always fresh ...,food~,FOOD#QUALITY~,positive~,4~,8~
overpriced japanese food with mediocre service,japanese food~service~,FOOD#PRICES~SERVICE#GENERAL~,negative~neutral~,11~39~,24~46~
Went here on sat 1/26 and was disappointed.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki~,FOOD#STYLE_OPTIONS~,negative~,0~,16~
food was luke warm.,food~,FOOD#QUALITY~,negative~,0~,4~
The waitress was not attentive at all.,waitress~,SERVICE#GENERAL~,negative~,4~,12~
I was looking for banana tempura for dessert and they dont have.,dessert~,FOOD#STYLE_OPTIONS~,negative~,37~,44~
Too many other good places to have to settle.
"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons~,RESTAURANT#PRICES~,negative~,21~,37~
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",food~service~The Four Seasons~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~negative~,4~34~59~,8~41~75~
I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner~,FOOD#PRICES~,negative~,15~,21~
"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Red Dragon Roll~,FOOD#QUALITY~,positive~,0~,15~
Just go to Yamato and order the Red Dragon Roll.,Yamato~Red Dragon Roll~,RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~,11~32~,17~47~
"If you don't like it, I don't know what to tell you.",NULL~,FOOD#QUALITY~,positive~,0~,0~
The Seafood Dynamite is also otherworldly.,Seafood Dynamite~,FOOD#QUALITY~,positive~,4~,20~
I'm not even going to bother to describe it; it speaks for itself.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Favorite Sushi in NYC,Sushi~,FOOD#QUALITY~,positive~,9~,14~
"I have eaten at some of the 'best' sushi joints in NYC (Nobu, Bond Street, JewelBako, etc) and Yamato is my favorite."
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",spot~sushi~service~,AMBIENCE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,17~41~73~,21~46~80~
"In the summer months, the back garden area is really nice.",back garden area~,AMBIENCE#GENERAL~,positive~,26~,42~
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,rolls~japanese food~japanese food~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,4~110~110~,9~123~123~
"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls~",FOOD#QUALITY~,positive~,4~,44~
SO GOOD,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...),PLACE~,RESTAURANT#GENERAL~,positive~,58~,63~
Gross food – Wow-,food~,FOOD#QUALITY~,negative~,6~,10~
I can't remember the last time I had such gross food in New York.,food~,FOOD#QUALITY~,negative~,48~,52~
My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,quesadilla~quesadilla~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~,3~3~,13~13~
And $11 for a plate of bland guacamole?,guacamole~guacamole~,FOOD#QUALITY~FOOD#PRICES~,negative~negative~,29~29~,38~38~
Come on.
"Don't get me started on the margaritas, either.",margaritas~,DRINKS#QUALITY~,negative~,28~,38~
Mine tasted like the bartender had forgotten to add the tequila.,NULL~,DRINKS#QUALITY~,negative~,0~,0~
"Really, I find it rather scandalous that such a crappy restaurant attracts such crowds--this, in the city of a million restaurants, at least 9/10 of which are way better than this one."
Save your money and your time and go somewhere else.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",place~,RESTAURANT#GENERAL~,negative~,67~,72~
Great Indian Food!,Indian Food~,FOOD#QUALITY~,positive~,6~,17~
This place was reccomended to me by a friend.
When I got there the place was packed but they made sure to seat me quickly.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"The food was good, the place was clean and affordable.",food~place~place~,FOOD#QUALITY~AMBIENCE#GENERAL~RESTAURANT#PRICES~,positive~positive~positive~,4~23~23~,8~28~28~
I noticed alot of indian people eatting there which is a great sign for an indian place!,indian place~,RESTAURANT#MISCELLANEOUS~,positive~,75~,87~
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",NULL~NULL~food~NULL~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~RESTAURANT#MISCELLANEOUS~,positive~positive~positive~positive~,0~0~51~27~,0~0~55~31~
The staff is very good.,staff~,SERVICE#GENERAL~,positive~,4~,9~
Love their drink menu.,drink menu~,DRINKS#STYLE_OPTIONS~,positive~,11~,21~
I highly recommend this beautiful place.,place~place~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,34~34~,39~39~
Nice for one time special occasion.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
Went for Mom's birthday brunch/lunch.
They honored reservation on Sunday afternoon very well. ,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Be aware.
We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,Voss bottles of water~,DRINKS#PRICES~,negative~,58~,79~
Food was OK.,Food~,FOOD#QUALITY~,neutral~,0~,4~
Nice view of river and NYC.,view of river and NYC~,LOCATION#GENERAL~,positive~,5~,26~
I come here enjoy very much with husband.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Remind me of home.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
Great survice,survice~,SERVICE#GENERAL~,positive~,6~,13~
MMMMMMMMMmmmmmm so delicious,NULL~,FOOD#QUALITY~,positive~,0~,0~
A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant~,AMBIENCE#GENERAL~,positive~,30~,49~
Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,baba ganoush~belly dancers~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,56~19~,68~32~
"Oh, and there's hookah.",hookah~,AMBIENCE#GENERAL~,positive~,16~,22~
Raymond the bartender rocks!,Raymond~,SERVICE#GENERAL~,positive~,0~,7~
Pacifico is a great place to casually hang out.,Pacifico~,RESTAURANT#MISCELLANEOUS~,positive~,0~,8~
"The drinks are great, especially when made by Raymond.",drinks~Raymond~,DRINKS#QUALITY~SERVICE#GENERAL~,positive~positive~,4~46~,10~53~
The omlette for brunch is great...,omlette for brunch~,FOOD#QUALITY~,positive~,4~,22~
"the spinach is fresh, definately not frozen...",spinach~,FOOD#QUALITY~,positive~,4~,11~
"quacamole at pacifico is yummy, as are the wings with chimmichuri.",quacamole~wings with chimmichuri~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~43~,9~65~
A weakness is the chicken in the salads.,chicken in the salads~,FOOD#QUALITY~,negative~,18~,39~
"It's just average, just shredded, no seasoning on it.",NULL~,FOOD#QUALITY~,negative~,0~,0~
"Also, I personally wasn't a fan of the portobello and asparagus mole.",portobello and asparagus mole~,FOOD#QUALITY~,negative~,39~,68~
"Overall, decent food at a good price, with friendly people.",food~food~people~,FOOD#QUALITY~FOOD#PRICES~SERVICE#GENERAL~,neutral~positive~positive~,16~16~52~,20~20~58~
Best Indian Restaurant in the City,Indian Restaurant~,RESTAURANT#GENERAL~,positive~,5~,22~
Decor needs to be upgraded but the food is amazing!,Decor~food~,AMBIENCE#GENERAL~FOOD#QUALITY~,negative~positive~,0~35~,5~39~
This small Astoria souvlaki spot makes what many consider the best gyros in New York.,gyros~,FOOD#QUALITY~,positive~,67~,72~
"Small, bright, and clean, BZ Grill stands apart from the usual run of gyro joints, both in Astoria and out."
"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",food~gyro meat~sausages~ingredients~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~,34~125~139~182~,38~134~147~193~
"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.",Greek and Cypriot dishes~gyro~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,16~64~,40~68~
Best restaurant in Brooklyn,restaurant~,RESTAURANT#GENERAL~,positive~,5~,15~
The best!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Great food, amazing service, this place is a class act.",food~service~place~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~,6~20~34~,10~27~39~
The veal was incredible last night.,veal~,FOOD#QUALITY~,positive~,4~,8~
"Fresh, mind blowing flavors.",NULL~,FOOD#QUALITY~,positive~,0~,0~
This place is a must visit!,place~,RESTAURANT#GENERAL~,positive~,5~,10~
You want to have a real hot dog in Brooklyn?
Skip Nathan's...you can get that at the mall...go to Bark.
"Delicious, creative and fun.",NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,0~0~
Got a date? Go here!,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
It is so romantic.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
"Its dark, and cozy.. there is always jazz music playing when we go.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths~,AMBIENCE#GENERAL~,positive~,12~,18~
The food is all shared so we get to order together and eat together.,food~,FOOD#STYLE_OPTIONS~,positive~,4~,8~
