text,target,category,polarity,from,to
"Но мы остались в полном восторге, и уже сегодня с утра, созваниваясь с друзьями всем настоятельно рекомендовала к вам прийти!!!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Уже довольно давно отношусь к своему дню рождения более чем спокойно, ограничиваясь тихим семейным ужином.",,,,,
"НО вчера ... впервые за много лет вернулось настроение праздника, как из детства!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
За что огромное вам спасибо!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Отдельно хочется отметить качество живой музыки!,живой музыки~,AMBIENCE#GENERAL~,positive~,35~,47~
Были приятно удивлены!,,,,,
И конечно наши комплименты повару!!!,повару~,FOOD#QUALITY~,positive~,27~,33~
И вкус и оформление блюд достойны самой высокой оценки!!!,блюд~блюд~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,20~20~,24~24~
"Обязательно будем заходить к вам по всем поводам, и без оных, и конечно будем рекомендовать ваш ресторан всем своим друзьям!",ресторан~,RESTAURANT#GENERAL~,positive~,96~,104~
Еще раз огромное спасибо за великолепный вечер!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Вчера ходили на свадьбу к подруге, отмечали в ресторане ""Долина"".",,,,,
Вечер вообще был супер!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Очень красиво и оформлены столы были.,столы~,AMBIENCE#GENERAL~,positive~,26~,31~
"И кухня вкусная, а интерьер...",кухня~интерьер~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,2~19~,7~27~
"Очень уютно и красиво, и не обычно.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
"Атмосфера была отличная, здорово повеселились!!",Атмосфера~,AMBIENCE#GENERAL~,positive~,0~,9~
"И обслуживание официантов понравилось, т. к. они не навязчивы и не заметны, но не смотря на это бокалы всегда были полны, посуда убрана вовремя.",обслуживание официантов~,SERVICE#GENERAL~,positive~,2~,25~
Молодцы ребята. :),NULL~,SERVICE#GENERAL~,positive~,0~,0~
"В общем, мне там очень понравилось, с удовольствием еще туда схожу провести вечер.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Заведение отличное!!,Заведение~,RESTAURANT#GENERAL~,positive~,0~,9~
Даже не поленилась зайти на сайт и оставить свой отзыв. ))
